sample_index,EXG_CH0,EXG_CH1,EXG_CH2,EXG_CH3,Accel_X,Accel_Y,Accel_Z,timestamp,marker,time_s
69.0,-7.140541201158365,3.2896502638837823,-0.7935971229265613,-0.19638247307921652,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.199,0.0,6.69
70.0,-7.08730513383806,3.069422067605819,-0.5408070611090072,0.8285094866854505,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.199,0.0,6.695
70.0,-5.826151605733946,-2.0141573798510164,-4.099759968971309,-2.0370965022311465,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.199,0.0,6.7
71.0,-5.518829567201468,1.2181064780638826,-1.2159894364504225,1.4766580045453779,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.227,0.0,6.705
71.0,2.356951023197306,4.963438885141189,3.412708329189348,1.0546217809773288,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.227,0.0,6.71
72.0,5.02512825885608,2.5965885309544627,2.561996323693051,-2.2624378740649402,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.229,0.0,6.715
72.0,-1.3215383451708846,4.119929697674603,1.9299908076088679,1.2568103193158748,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.229,0.0,6.72
73.0,-2.8740958262985012,6.069450020205016,0.04960347566059342,1.2606650142661997,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.229,0.0,6.725
73.0,-0.6154361083112277,1.742706137040562,-1.637164155081154,-1.6421962075294498,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.229,0.0,6.73
74.0,-0.7828354627649949,3.994080354335423,0.4355493296713134,-4.3044188757980155,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.230,0.0,6.735
74.0,-2.7269189992035914,3.5668975007764,2.586336753971863,0.8246804187098847,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.230,0.0,6.74
75.0,-1.0778321523129237,1.7338556116103967,-0.2880945574003718,0.367123610855906,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.259,0.0,6.745
75.0,2.0909141488964424,0.03742794525723504,0.45281963287278865,1.0247103495199639,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.259,0.0,6.75
76.0,2.2470385545854707,-1.0016946987888133,0.753220251508392,0.5963100390608911,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.259,0.0,6.755
76.0,0.6178928351675724,4.929451365032445,-1.1117130873561114,-4.3483466289851505,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.259,0.0,6.76
77.0,1.6834830025225853,2.14656299034285,0.6121445204953241,-2.1108713316134806,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.288,0.0,6.765
77.0,-1.341346238350586,4.631864836635827,-1.201468502904721,-1.189297595417571,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.288,0.0,6.77
